loan_amnt,int_rate,installment,grade,emp_length,home_ownership,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
30000,9.93,636.38,B,2 years,RENT,85000.0,6.55,0.0,0.0,,5.0,0.0,6544,24.1,5.0,32685.482739999996,32685.48,30000.0,2685.48,0.0,0.0,0.0,26238.23,0.0,Individual,0.0,0.0,16520.0,27200.0
10000,7.97,313.23,A,10+ years,MORTGAGE,72000.0,27.92,0.0,1.0,,15.0,0.0,7207,16.5,25.0,10100.74161,10100.74,10000.0,100.74,0.0,0.0,0.0,10109.6,0.0,Individual,0.0,296.0,183674.0,43600.0
10000,11.99,332.1,B,10+ years,RENT,66000.0,4.05,0.0,1.0,63.0,12.0,1.0,6441,42.1,25.0,11970.65769,11940.73,10000.0,1970.66,0.0,0.0,0.0,331.91,0.0,Individual,0.0,0.0,6441.0,15300.0
29850,19.52,782.9,E,6 years,OWN,65000.0,30.36,0.0,0.0,,14.0,0.0,34458,58.8,24.0,30335.56,30335.56,29850.0,485.56,0.0,0.0,0.0,30335.56,0.0,Individual,0.0,0.0,87226.0,58600.0
7500,14.65,258.71,C,10+ years,MORTGAGE,59000.0,19.12,0.0,0.0,71.0,16.0,0.0,14066,40.9,43.0,9299.487223999999,9299.49,7500.0,1799.49,0.0,0.0,0.0,768.73,0.0,Individual,0.0,0.0,174721.0,34400.0
9800,12.74,328.98,C,< 1 year,OWN,40000.0,31.71,0.0,1.0,53.0,12.0,0.0,94146,55.3,33.0,5249.81,5249.81,3900.26,1349.55,0.0,0.0,0.0,328.98,0.0,Individual,0.0,0.0,94146.0,118000.0
9000,9.99,290.37,B,< 1 year,MORTGAGE,65000.0,19.33,1.0,0.0,19.0,13.0,1.0,11504,54.3,24.0,5216.67,5216.67,4165.0,1051.67,0.0,0.0,0.0,290.37,0.0,Individual,0.0,562.0,115027.0,21200.0
8000,11.39,263.39,B,,RENT,24972.0,16.87,1.0,0.0,9.0,14.0,0.0,5434,19.1,20.0,2892.23,2892.23,2162.72,729.51,0.0,0.0,0.0,263.39,0.0,Individual,0.0,0.0,6942.0,28500.0
5000,12.74,167.85,C,6 years,OWN,55000.0,13.53,0.0,1.0,,10.0,1.0,9229,62.8,16.0,4199.13,4199.13,3259.81,939.32,0.0,0.0,0.0,167.85,0.0,Individual,0.0,406.0,17573.0,14700.0
35000,23.99,1006.68,F,3 years,RENT,150000.0,23.31,0.0,2.0,44.0,11.0,2.0,2289,40.9,33.0,12974.94,12974.94,2634.65,5372.14,0.0,4968.15,894.2669999999999,1006.68,0.0,Individual,0.0,0.0,82632.0,5600.0
38600,9.92,818.62,B,9 years,RENT,100000.0,22.44,0.0,0.0,,7.0,0.0,10321,37.1,23.0,6527.69,6527.69,4113.77,2413.92,0.0,0.0,0.0,818.62,0.0,Individual,0.0,0.0,45011.0,27800.0
10000,13.99,341.73,C,10+ years,MORTGAGE,29650.0,23.56,0.0,0.0,,9.0,0.0,21327,70.2,24.0,12183.79707,12183.8,10000.0,2183.8,0.0,0.0,0.0,2955.68,0.0,Individual,0.0,0.0,104509.0,30400.0
40000,11.49,1318.86,B,< 1 year,RENT,190000.0,5.15,0.0,0.0,34.0,7.0,0.0,14650,46.7,13.0,25213.33,25213.33,19400.07,5747.32,65.94,0.0,0.0,150.0,0.0,Individual,0.0,0.0,40903.0,31400.0
30000,24.85,877.91,E,4 years,MORTGAGE,86000.0,33.31,0.0,1.0,51.0,8.0,0.0,5673,66.7,24.0,9659.49,9659.49,3113.56,6502.03,43.9,0.0,0.0,1677.63,0.0,Individual,0.0,0.0,361066.0,8500.0
14000,18.54,359.64,E,10+ years,RENT,75000.0,22.06,0.0,0.0,42.0,14.0,0.0,20780,78.9,22.0,11180.43,11180.43,5643.75,5536.68,0.0,0.0,0.0,359.64,0.0,Individual,0.0,0.0,48539.0,27100.0
16175,12.59,541.82,C,1 year,RENT,36800.0,28.11,0.0,0.0,,10.0,0.0,24486,65.5,16.0,19217.999969999997,19218.0,16175.0,3043.0,0.0,0.0,0.0,5686.55,0.0,Individual,0.0,0.0,30183.0,37400.0
35000,12.74,791.71,C,9 years,MORTGAGE,150000.0,15.37,0.0,0.0,35.0,17.0,0.0,15740,46.8,36.0,17393.85,17393.85,10159.92,7194.34,39.59,0.0,0.0,1055.72,0.0,Individual,0.0,0.0,180136.0,33600.0
21000,7.69,655.07,A,2 years,MORTGAGE,130000.0,17.88,0.0,1.0,27.0,9.0,0.0,10803,43.4,29.0,23593.58211,23537.41,21000.0,2593.58,0.0,0.0,0.0,654.86,0.0,Individual,0.0,0.0,89673.0,24900.0
10000,12.88,336.37,C,10+ years,RENT,85000.0,33.21,0.0,0.0,25.0,12.0,0.0,11509,59.9,48.0,4065.05,4065.05,2916.63,1148.42,0.0,0.0,0.0,336.37,0.0,Individual,0.0,0.0,35754.0,19200.0
24000,13.18,548.29,C,8 years,OWN,52000.0,33.2,0.0,1.0,46.0,8.0,0.0,6030,50.2,18.0,13208.26,13208.26,7762.01,5446.25,0.0,0.0,0.0,615.16,0.0,Individual,0.0,0.0,117207.0,12000.0
10000,12.49,334.49,B,10+ years,OWN,95000.0,15.88,0.0,0.0,71.0,19.0,1.0,21674,57.6,40.0,8720.57,8720.57,6540.46,1821.79,0.0,358.32,64.4976,334.49,0.0,Individual,0.0,0.0,35361.0,37600.0
9600,14.33,329.65,C,8 years,RENT,35000.0,8.43,0.0,2.0,35.0,13.0,0.0,5778,55.0,41.0,11900.70849,11900.71,9600.0,2267.75,32.96000011,0.0,0.0,0.34,0.0,Individual,0.0,0.0,194795.0,10500.0
1500,16.82,53.35,E,8 years,RENT,39996.0,13.05,0.0,2.0,42.0,2.0,0.0,0,,5.0,637.18,637.18,379.64,204.24,0.0,53.3,0.58,53.35,0.0,Individual,0.0,,,
15000,15.41,360.09,D,4 years,OWN,120000.0,12.73,0.0,0.0,28.0,10.0,0.0,9772,64.7,26.0,13310.49,13177.39,7853.85,5456.64,0.0,0.0,0.0,360.09,0.0,Individual,0.0,12398.0,206054.0,15100.0
5000,21.45,189.54,D,2 years,RENT,36000.0,36.47,0.0,0.0,,11.0,0.0,5278,53.9,12.0,3331.18,3331.18,2271.87,1059.31,0.0,0.0,0.0,189.54,0.0,Individual,0.0,0.0,50629.0,9800.0
4200,7.21,130.09,A,10+ years,OWN,65000.0,9.86,0.0,0.0,55.0,8.0,0.0,39,0.2,16.0,4542.539729,4542.54,4200.0,342.54,0.0,0.0,0.0,2465.31,1.0,Individual,0.0,1123.0,55690.0,17900.0
30000,10.91,980.89,B,6 years,RENT,100000.0,24.45,0.0,0.0,,10.0,0.0,24220,39.6,15.0,6848.05,6848.05,5094.25,1753.8,0.0,0.0,0.0,980.89,0.0,Individual,0.0,0.0,58231.0,61100.0
28000,11.53,923.73,B,10+ years,MORTGAGE,99000.0,15.54,0.0,0.0,,6.0,0.0,39526,96.4,15.0,17773.18,17773.18,12027.87,3657.6,0.0,2087.71,375.7878,923.73,0.0,Individual,0.0,0.0,385311.0,41000.0
35000,30.65,1146.39,F,10+ years,MORTGAGE,68000.0,57.87,0.0,2.0,28.0,16.0,0.0,8727,40.8,40.0,10727.29,10727.29,2203.76,8523.53,0.0,0.0,0.0,837.68,0.0,Joint App,0.0,0.0,240999.0,21400.0
24325,23.99,699.64,F,2 years,RENT,80000.0,25.82,3.0,0.0,16.0,11.0,0.0,21419,70.5,46.0,27924.67,27809.87,11512.95,16061.92,349.8,0.0,0.0,734.62,0.0,Individual,0.0,0.0,64115.0,30400.0
20000,16.99,712.96,D,7 years,MORTGAGE,90000.0,19.57,0.0,2.0,,14.0,1.0,6805,29.0,32.0,7456.42,7456.42,3131.43,1972.73,0.0,2352.26,423.4068,712.96,0.0,Individual,0.0,0.0,52720.0,23500.0
8000,11.55,264.0,B,10+ years,MORTGAGE,36000.0,18.89,0.0,1.0,,6.0,0.0,9128,76.1,10.0,9503.928527,9503.93,8000.0,1503.93,0.0,0.0,0.0,263.92,0.0,Individual,0.0,0.0,13749.0,12000.0
27025,13.49,916.98,C,2 years,MORTGAGE,60000.0,18.06,0.0,0.0,,10.0,0.0,11812,58.5,13.0,9578.91,9578.91,4434.87,1994.13,0.0,3149.91,566.9838,916.98,0.0,Joint App,0.0,991.0,256499.0,20200.0
11350,15.31,395.18,C,10+ years,RENT,45000.0,25.39,0.0,0.0,48.0,11.0,0.0,10321,68.4,16.0,11836.09,11836.09,9081.44,2754.65,0.0,0.0,0.0,395.18,0.0,Individual,0.0,0.0,46266.0,15100.0
9000,10.41,292.15,B,3 years,MORTGAGE,44000.0,22.53,1.0,1.0,19.0,6.0,0.0,8972,84.6,17.0,2337.2,2337.2,1765.51,571.69,0.0,0.0,0.0,292.15,0.0,Individual,0.0,0.0,179829.0,10600.0
35000,17.77,1261.3,D,5 years,OWN,300000.0,23.45,4.0,2.0,17.0,21.0,0.0,173518,76.9,45.0,22135.38,22135.38,12376.09,6540.44,0.0,3218.85,32.1588,1261.3,0.0,Individual,0.0,0.0,734553.0,201600.0
6825,15.61,238.64,D,2 years,RENT,42000.0,22.51,0.0,0.0,,7.0,0.0,5739,77.6,11.0,8412.234737,8412.23,6825.0,1587.23,0.0,0.0,0.0,2683.34,0.0,Individual,0.0,0.0,35424.0,7400.0
10000,13.56,339.65,C,3 years,MORTGAGE,40000.0,31.05,0.0,0.0,,5.0,0.0,1047,69.8,14.0,692.47,692.47,475.43,217.04,0.0,0.0,0.0,350.0,0.0,Joint App,0.0,0.0,220761.0,1500.0
19125,19.52,501.61,E,10+ years,MORTGAGE,48000.0,39.68,0.0,1.0,,10.0,0.0,17580,47.3,16.0,10032.2,10032.2,4460.66,5571.54,0.0,0.0,0.0,501.61,0.0,Individual,0.0,0.0,181227.0,37200.0
10000,14.08,342.17,C,,MORTGAGE,32934.83,19.6,2.0,0.0,22.0,11.0,1.0,11027,70.2,25.0,4774.74,4774.74,3399.42,1375.32,0.0,0.0,0.0,342.17,0.0,Joint App,0.0,0.0,64156.0,15700.0
6700,10.49,217.74,B,2 years,OWN,60000.0,25.2,0.0,0.0,67.0,6.0,2.0,6313,68.6,10.0,6121.81,6121.81,4964.76,1142.05,15.0,0.0,0.0,441.84,0.0,Individual,0.0,0.0,45162.0,9200.0
12000,9.76,253.55,B,3 years,RENT,46000.0,9.32,0.0,0.0,,21.0,0.0,7777,6.0,28.0,9377.5,9377.5,6696.39,2681.11,0.0,0.0,0.0,253.55,0.0,Individual,0.0,0.0,8762.0,130200.0
8625,11.99,286.44,B,1 year,MORTGAGE,54000.0,18.38,1.0,1.0,35.0,7.0,0.0,3156,34.0,12.0,1445.97,1445.97,1021.53,424.44,0.0,0.0,0.0,286.44,0.0,Individual,0.0,118.0,115730.0,9400.0
20000,6.11,609.44,A,7 years,RENT,85000.0,11.29,0.0,0.0,,5.0,1.0,8094,39.5,15.0,1801.69,1801.69,1530.6,271.09,0.0,0.0,0.0,609.44,0.0,Individual,0.0,0.0,22099.0,20500.0
20000,20.2,532.11,E,1 year,RENT,56800.0,27.04,0.0,1.0,72.0,17.0,2.0,3129,29.0,35.0,22875.92,22875.92,20000.0,2875.92,0.0,0.0,0.0,19151.15,0.0,Individual,0.0,0.0,59791.0,10800.0
15400,16.14,542.49,C,10+ years,RENT,45000.0,4.05,0.0,1.0,,3.0,0.0,5224,82.9,4.0,1558.43,1558.43,1019.68,538.75,0.0,0.0,0.0,542.49,0.0,Joint App,0.0,0.0,5224.0,6300.0
5000,9.44,160.03,B,6 years,MORTGAGE,80000.0,24.39,5.0,0.0,2.0,21.0,0.0,306081,30.4,33.0,2717.89,2717.89,2185.87,532.02,0.0,0.0,0.0,160.03,0.0,Individual,0.0,0.0,388869.0,366600.0
15000,25.81,602.85,E,7 years,RENT,80000.0,10.2,0.0,0.0,,4.0,0.0,27064,83.3,5.0,4176.93,4176.93,2092.78,2084.15,0.0,0.0,0.0,602.85,0.0,Individual,0.0,0.0,27064.0,32500.0
11000,11.99,365.31,C,3 years,MORTGAGE,40000.0,34.61,1.0,0.0,7.0,12.0,0.0,10620,21.6,24.0,9690.73,9690.73,7539.11,1983.35,18.27,150.0,27.0,50.0,0.0,Individual,0.0,0.0,154104.0,49100.0
12000,22.15,332.46,E,10+ years,MORTGAGE,43000.0,14.4,3.0,1.0,19.0,7.0,0.0,5814,94.3,30.0,13753.29,13753.29,12000.0,1753.29,0.0,0.0,0.0,11426.07,0.0,Individual,0.0,0.0,86782.0,6200.0
24000,13.59,815.5,C,10+ years,MORTGAGE,70000.0,21.7,0.0,0.0,,12.0,0.0,37086,91.1,21.0,25682.56798,25682.57,24000.0,1682.57,0.0,0.0,0.0,21623.19,0.0,Individual,0.0,0.0,227109.0,40700.0
20000,10.75,652.41,B,10+ years,MORTGAGE,98000.0,23.11,3.0,1.0,8.0,16.0,0.0,15804,62.2,28.0,22726.6853,22726.69,20000.0,2726.69,0.0,0.0,0.0,10342.84,0.0,Individual,0.0,0.0,237351.0,25400.0
4000,13.33,135.42,C,4 years,MORTGAGE,43000.0,10.08,0.0,0.0,,7.0,0.0,4222,53.4,14.0,2772.75,2772.75,2099.7,673.05,0.0,0.0,0.0,135.42,0.0,Individual,0.0,0.0,93187.0,7900.0
35000,25.49,1037.38,E,3 years,RENT,165000.0,8.09,0.0,1.0,45.0,14.0,1.0,16332,38.6,23.0,35033.70317,35033.7,35000.0,33.7,0.0,0.0,0.0,35157.61,1.0,Individual,0.0,645.0,33878.0,42300.0
19000,17.77,480.11,D,1 year,MORTGAGE,44000.0,8.14,0.0,4.0,67.0,7.0,0.0,3709,31.4,13.0,6303.72,6303.72,1673.76,2164.48,0.0,2465.48,24.6284,480.11,0.0,Individual,0.0,0.0,72889.0,11800.0
4000,18.24,145.1,D,6 years,MORTGAGE,98000.0,8.38,2.0,3.0,19.0,12.0,1.0,849,8.2,33.0,2832.21,2832.21,1894.74,862.16,0.0,75.31,13.5558,145.1,1.0,Individual,0.0,0.0,34785.0,10400.0
4000,11.06,131.07,B,10+ years,OWN,98000.0,23.83,0.0,2.0,,14.0,0.0,36227,55.6,23.0,259.68,259.68,189.27,70.41,0.0,0.0,0.0,131.07,0.0,Joint App,0.0,0.0,315723.0,65100.0
12000,19.47,314.4,D,10+ years,RENT,44000.0,12.47,0.0,0.0,,9.0,1.0,6954,55.0,28.0,7665.25,7665.25,2479.1,3180.1,0.0,2006.05,180.5445,314.4,0.0,Individual,0.0,0.0,13222.0,12550.0
5000,10.99,163.67,B,,OWN,36000.0,20.9,0.0,1.0,28.0,7.0,0.0,3853,29.0,13.0,4582.76,4582.76,3743.0,839.76,0.0,0.0,0.0,163.67,0.0,Individual,0.0,0.0,29627.0,13500.0
10000,13.99,341.73,C,1 year,RENT,65000.0,12.74,0.0,1.0,,7.0,0.0,16278,85.2,9.0,4168.29,4168.29,2122.67,945.13,0.0,1100.49,198.0882,341.73,0.0,Individual,0.0,0.0,31018.0,19100.0
17050,15.22,407.59,C,10+ years,MORTGAGE,85000.0,27.02,1.0,0.0,7.0,14.0,0.0,17752,66.5,29.0,18959.91002,18959.91,8963.07,6117.76,0.0,3879.08,698.2344,407.59,0.0,Individual,0.0,0.0,410440.0,26700.0
11000,14.46,378.42,C,10+ years,MORTGAGE,84000.0,16.3,0.0,0.0,,19.0,0.0,23442,44.7,29.0,12021.34,12021.34,11000.0,1021.34,0.0,0.0,0.0,9366.01,0.0,Individual,0.0,0.0,259576.0,52400.0
16000,10.91,523.14,B,6 years,MORTGAGE,38000.0,21.51,0.0,0.0,,9.0,1.0,5803,45.0,30.0,6800.33,6683.45,5186.72,1613.61,0.0,0.0,0.0,523.14,0.0,Individual,0.0,0.0,13733.0,12900.0
12000,6.99,370.48,A,10+ years,OWN,125000.0,24.67,1.0,0.0,18.0,14.0,2.0,34072,46.8,37.0,1102.98,1102.98,0.0,0.0,0.0,1102.98,198.5364,0.0,0.0,Individual,0.0,0.0,142962.0,72800.0
15000,9.99,318.64,B,7 years,RENT,185000.0,6.18,0.0,2.0,,17.0,2.0,20502,41.0,31.0,14037.11,14037.11,10238.35,3750.97,47.79,0.0,0.0,318.64,0.0,Individual,0.0,0.0,40033.0,50000.0
35000,24.99,1391.41,E,3 years,RENT,120000.0,20.02,0.0,1.0,58.0,29.0,0.0,56488,68.9,36.0,41868.9,41868.9,27180.56,14688.34,0.0,0.0,0.0,1391.41,0.0,Individual,0.0,0.0,66327.0,82000.0
28000,13.66,646.59,C,10+ years,MORTGAGE,80000.0,29.04,0.0,0.0,25.0,18.0,0.0,11112,32.5,40.0,17444.68,17444.68,8989.99,6485.67,0.0,1969.02,354.4236,646.59,0.0,Individual,0.0,0.0,96027.0,37800.0
5000,10.91,163.49,B,9 years,MORTGAGE,65000.0,18.13,0.0,1.0,,9.0,0.0,6745,39.9,10.0,3706.11,3706.11,3089.25,601.86,15.0,0.0,0.0,1910.75,0.0,Individual,0.0,0.0,196421.0,16900.0
7200,11.49,237.4,B,2 years,MORTGAGE,42000.0,13.6,0.0,1.0,40.0,10.0,0.0,5181,31.6,16.0,7970.625525,7970.63,7200.0,770.63,0.0,0.0,0.0,5126.43,0.0,Joint App,0.0,0.0,252280.0,16400.0
12000,18.25,435.34,D,4 years,RENT,50000.0,22.85,0.0,0.0,34.0,17.0,0.0,17307,92.0,27.0,4887.65,4887.65,2701.93,1640.67,0.0,545.05,5.1,435.34,0.0,Individual,0.0,,,
16550,15.59,578.51,C,10+ years,MORTGAGE,36000.0,34.1,0.0,0.0,29.0,12.0,0.0,10618,57.4,23.0,14192.75,14192.75,9941.01,4164.95,86.79,0.0,0.0,578.51,0.0,Individual,0.0,0.0,47595.0,18500.0
8800,10.49,285.99,B,3 years,MORTGAGE,84000.0,5.49,0.0,0.0,58.0,18.0,1.0,6465,58.2,39.0,6000.66,6000.66,4796.23,1204.43,0.0,0.0,0.0,285.99,0.0,Individual,0.0,337.0,77223.0,11100.0
15400,14.99,533.78,C,10+ years,MORTGAGE,36700.0,21.19,0.0,0.0,32.0,15.0,0.0,23833,46.8,29.0,11277.77,11277.77,8119.77,3158.0,0.0,0.0,0.0,533.78,0.0,Individual,0.0,0.0,23833.0,50900.0
30000,6.92,925.22,A,6 years,RENT,84000.0,11.34,0.0,0.0,30.0,10.0,0.0,7620,19.0,22.0,5225.55,5225.55,0.0,0.0,0.0,5225.55,940.5989999999999,0.0,0.0,Individual,0.0,0.0,82926.0,40000.0
13000,12.29,433.59,C,2 years,OWN,35360.0,9.03,0.0,0.0,35.0,5.0,0.0,10626,75.9,12.0,7940.78,7940.78,4495.31,1557.2,0.0,1888.27,339.8886,433.59,0.0,Individual,0.0,0.0,10626.0,14000.0
10000,13.33,338.54,C,8 years,MORTGAGE,104000.0,12.98,5.0,0.0,18.0,19.0,0.0,6953,25.8,38.0,2862.82,2862.82,1403.21,613.22,0.0,846.39,152.3502,338.54,0.0,Individual,0.0,0.0,65680.0,26900.0
24000,20.39,896.71,D,5 years,OWN,65000.0,20.97,1.0,0.0,13.0,6.0,0.0,3969,33.9,17.0,8912.73,8912.73,5280.39,3632.34,0.0,0.0,0.0,896.71,0.0,Individual,0.0,0.0,22488.0,11700.0
15000,5.32,451.73,A,10+ years,MORTGAGE,125000.0,16.02,0.0,0.0,,13.0,0.0,5481,9.1,22.0,10673.75,10673.75,6786.41,884.13,0.0,3003.21,540.5778,451.73,0.0,Individual,0.0,0.0,376025.0,60300.0
27500,13.59,934.42,C,2 years,RENT,140400.0,10.97,0.0,1.0,,12.0,1.0,20093,89.3,19.0,11192.28,11192.28,7959.47,3232.81,0.0,0.0,0.0,934.42,0.0,Individual,0.0,0.0,38895.0,22500.0
7200,12.99,242.57,B,3 years,RENT,27000.0,14.89,0.0,0.0,,14.0,1.0,5612,41.3,21.0,4238.11,4238.11,2474.23,921.75,0.0,842.13,151.5834,242.57,0.0,Individual,0.0,0.0,18420.0,13600.0
40000,10.41,1298.41,B,3 years,MORTGAGE,150000.0,4.98,0.0,0.0,49.0,4.0,0.0,15652,75.6,8.0,12960.97,12960.97,9890.69,3070.28,0.0,0.0,0.0,1298.41,0.0,Individual,0.0,418.0,243595.0,20700.0
9025,13.49,306.23,C,2 years,RENT,60000.0,17.04,2.0,0.0,2.0,6.0,0.0,1570,44.9,7.0,5355.5,5355.5,3324.7,1251.84,0.0,778.96,140.2128,306.23,0.0,Individual,0.0,0.0,15549.0,3500.0
5000,13.67,170.09,C,,MORTGAGE,104100.0,21.27,0.0,0.0,,8.0,1.0,16154,89.0,22.0,1778.73,1778.73,941.97,414.95,0.0,421.81,75.9258,170.09,0.0,Individual,0.0,0.0,407416.0,18250.0
20000,13.99,683.46,C,5 years,MORTGAGE,121000.0,14.54,0.0,0.0,37.0,11.0,0.0,13345,38.0,34.0,24064.80895,24064.81,20000.0,4064.81,0.0,0.0,0.0,8360.77,0.0,Individual,0.0,0.0,245040.0,35100.0
12000,16.02,291.95,C,10+ years,RENT,78000.0,16.17,1.0,0.0,11.0,8.0,0.0,10250,32.5,33.0,2856.37,2856.37,536.92,709.52,0.0,1609.93,289.7874,100.0,0.0,Individual,0.0,0.0,101551.0,31500.0
30000,9.58,962.12,B,3 years,OWN,78000.0,6.57,0.0,0.0,,4.0,0.0,24725,59.2,11.0,3832.51,3832.51,2925.28,907.23,0.0,0.0,0.0,962.12,0.0,Individual,0.0,0.0,24725.0,41800.0
3200,21.48,121.36,E,10+ years,OWN,50000.0,30.39,0.0,1.0,,9.0,0.0,31293,100.9,22.0,1076.11,1076.11,195.7,190.75,0.0,689.66,124.1388,121.36,0.0,Individual,0.0,0.0,64243.0,31000.0
22000,7.24,681.72,A,10+ years,MORTGAGE,250000.0,1.76,0.0,0.0,,14.0,0.0,15821,0.6,36.0,23971.873480000002,23971.87,22000.0,1971.87,0.0,0.0,0.0,10528.04,0.0,Individual,0.0,0.0,437387.0,135400.0
28450,19.03,1043.3,D,5 years,MORTGAGE,97650.0,24.35,0.0,1.0,61.0,16.0,0.0,42252,59.0,20.0,7273.02,7266.63,4347.4,2925.62,0.0,0.0,0.0,1043.3,0.0,Individual,0.0,0.0,542918.0,71700.0
11000,5.42,208.86,A,< 1 year,MORTGAGE,55000.0,17.48,0.0,0.0,,12.0,0.0,7588,9.3,38.0,7246.60735,7246.61,6925.0,321.61,0.0,0.0,0.0,4957.64,0.0,Individual,0.0,,,
24000,13.99,820.15,C,10+ years,RENT,123000.0,5.79,0.0,0.0,,11.0,2.0,20594,71.8,20.0,17101.9,17101.9,12761.77,4340.13,0.0,0.0,0.0,820.15,0.0,Individual,0.0,0.0,20594.0,28700.0
23000,9.17,479.35,B,10+ years,MORTGAGE,114789.0,23.34,0.0,0.0,,32.0,0.0,50231,50.5,55.0,15361.43,15361.43,9810.58,4078.85,0.0,1472.0,264.96,479.35,0.0,Individual,0.0,0.0,63167.0,99500.0
30000,22.39,835.24,E,10+ years,MORTGAGE,92000.0,30.31,0.0,0.0,33.0,15.0,0.0,37103,73.2,28.0,20008.44,19841.7,8245.09,11763.35,0.0,0.0,0.0,835.24,0.0,Individual,0.0,3337.0,239816.0,50700.0
10000,15.05,238.17,C,7 years,MORTGAGE,26000.0,15.33,0.0,0.0,,5.0,0.0,9739,52.1,14.0,12003.51919,12003.52,10000.0,2003.52,0.0,0.0,0.0,8209.52,1.0,Individual,0.0,76.0,9739.0,18700.0
27000,7.26,836.9,A,10+ years,MORTGAGE,67524.76,39.15,0.0,0.0,41.0,13.0,0.0,104537,73.0,20.0,30128.20033,30128.2,27000.0,3128.2,0.0,0.0,0.0,836.7,0.0,Individual,0.0,0.0,125532.0,143105.0
23800,20.0,630.56,D,7 years,MORTGAGE,27000.0,44.13,0.0,1.0,29.0,9.0,0.0,6371,40.8,13.0,6941.25,6941.25,3161.58,3748.14,31.53,0.0,0.0,630.56,0.0,Joint App,0.0,0.0,25112.0,15600.0
16000,13.33,541.65,C,10+ years,MORTGAGE,85000.0,3.23,1.0,2.0,9.0,11.0,1.0,10170,37.1,20.0,1571.01,1571.01,363.92,154.03,0.0,1053.06,189.5508,541.65,0.0,Individual,0.0,0.0,124574.0,27400.0
8500,7.59,264.76,A,9 years,MORTGAGE,51000.0,28.12,0.0,0.0,,7.0,0.0,16530,75.5,20.0,6815.42,6815.42,5921.29,894.13,0.0,0.0,0.0,264.76,0.0,Individual,0.0,0.0,195577.0,21900.0
18350,12.99,417.43,C,7 years,RENT,40000.0,15.78,0.0,0.0,,7.0,2.0,10480,70.8,18.0,24599.48927,24599.49,18350.0,6249.49,0.0,0.0,0.0,5828.38,0.0,Individual,0.0,0.0,25076.0,14800.0
10000,12.59,334.97,C,8 years,MORTGAGE,55000.0,26.71,0.0,0.0,,9.0,0.0,14781,75.4,17.0,11871.93991,11871.94,10000.0,1871.94,0.0,0.0,0.0,3504.68,0.0,Individual,0.0,0.0,208969.0,19600.0
1000,18.99,36.66,D,2 years,RENT,22000.0,32.95,0.0,1.0,41.0,9.0,0.0,8678,87.7,14.0,1065.02,1065.02,759.28,305.74,0.0,0.0,0.0,36.66,0.0,Individual,0.0,0.0,36268.0,9900.0
10000,16.29,353.01,C,5 years,MORTGAGE,53000.0,19.09,0.0,3.0,31.0,7.0,0.0,16079,78.8,14.0,12708.072040000001,12708.07,10000.0,2708.07,0.0,0.0,0.0,352.72,0.0,Individual,0.0,0.0,26562.0,20400.0
8000,17.47,287.1,D,< 1 year,RENT,25000.0,23.57,0.0,0.0,,4.0,0.0,7144,58.6,4.0,2855.47,2855.47,1822.57,1032.9,0.0,0.0,0.0,287.1,0.0,Individual,0.0,0.0,21382.0,12200.0
20000,14.08,684.33,C,< 1 year,OWN,35000.0,22.26,0.0,0.0,38.0,4.0,1.0,2896,80.4,7.0,9596.27,9596.27,6798.69,2797.58,0.0,0.0,0.0,684.33,0.0,Joint App,0.0,0.0,37655.0,3600.0
5425,14.99,188.04,C,10+ years,MORTGAGE,70000.0,5.19,0.0,3.0,,11.0,1.0,4338,38.0,17.0,6083.46,6083.46,5425.0,658.46,0.0,0.0,0.0,4207.58,0.0,Individual,0.0,0.0,209678.0,11300.0
14000,10.75,456.69,B,10+ years,RENT,45000.0,28.16,0.0,0.0,,14.0,0.0,6715,35.2,37.0,15393.406640000001,15393.41,14000.0,1393.41,0.0,0.0,0.0,3488.39,0.0,Individual,0.0,0.0,170076.0,20300.0
8000,7.39,248.45,A,2 years,RENT,175000.0,1.71,0.0,0.0,,13.0,0.0,7849,18.4,31.0,8119.78,7866.04,8000.0,119.78,0.0,0.0,0.0,7623.06,0.0,Individual,0.0,0.0,7849.0,42700.0
8000,15.41,278.94,D,< 1 year,RENT,38000.0,15.73,0.0,0.0,,4.0,0.0,5428,44.5,4.0,1830.34,1830.34,718.52,390.39,0.0,721.43,129.8574,278.94,0.0,Individual,0.0,0.0,14355.0,12200.0
5000,12.29,166.77,C,,MORTGAGE,50200.0,19.75,0.0,0.0,30.0,12.0,1.0,6932,68.0,29.0,5386.63,5386.63,5000.0,386.63,0.0,0.0,0.0,4227.77,0.0,Individual,0.0,100.0,149441.0,10200.0
28000,22.35,778.92,D,10+ years,MORTGAGE,200000.0,22.36,0.0,0.0,43.0,20.0,0.0,50384,62.0,37.0,3825.07,3825.07,1335.95,2489.12,0.0,0.0,0.0,778.92,0.0,Individual,0.0,0.0,943659.0,81200.0
