loan_amnt,int_rate,installment,grade,emp_length,home_ownership,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
10800,16.59,266.04,D,1 year,RENT,29000.0,Charged Off,20.2,0.0,1.0,,17.0,0.0,6370,54.0,20.0,5593.55,5593.55,1930.98,2059.62,0.0,1602.95,288.531,266.04,0.0,Individual,0.0,634.0,26962.0,11800.0
11950,30.89,393.19,G,4 years,RENT,49000.0,Late (16-30 days),31.15,0.0,0.0,52.0,21.0,0.0,15310,71.2,37.0,7980.21,7980.21,1626.03,6275.54,78.64,0.0,0.0,806.04,0.0,Individual,0.0,0.0,153129.0,21500.0
29000,15.05,1006.01,C,10+ years,MORTGAGE,101400.0,Charged Off,14.38,3.0,0.0,7.0,9.0,0.0,14019,40.6,52.0,2013.83,2013.83,1289.71,673.82,50.3,0.0,0.0,1056.31,0.0,Individual,0.0,0.0,239297.0,34500.0
9800,13.35,331.86,C,2 years,MORTGAGE,21784.0,Fully Paid,34.49,0.0,0.0,40.0,4.0,1.0,12066,60.3,7.0,10401.87,10401.87,9800.0,601.87,0.0,0.0,0.0,9088.97,0.0,Individual,0.0,0.0,18337.0,20000.0
14750,20.49,394.82,E,7 years,RENT,41000.0,Fully Paid,9.66,0.0,1.0,,6.0,1.0,6158,38.0,32.0,18503.56,18503.56,14750.0,3753.56,0.0,0.0,0.0,12581.26,0.0,Individual,0.0,0.0,6158.0,16100.0
5000,6.03,152.18,A,10+ years,MORTGAGE,151000.0,Fully Paid,14.94,1.0,0.0,21.0,18.0,0.0,24769,64.8,32.0,5458.5224450000005,5458.52,5000.0,458.52,0.0,0.0,0.0,1346.05,0.0,Individual,0.0,0.0,484361.0,38200.0
12000,16.77,296.75,E,9 years,RENT,61000.0,Fully Paid,18.73,0.0,2.0,70.0,14.0,0.0,10306,66.3,24.0,13289.67669,13289.68,12000.0,1289.68,0.0,0.0,0.0,11221.59,0.0,Individual,0.0,,,
19000,7.89,594.43,A,1 year,RENT,120000.0,Fully Paid,20.46,0.0,0.0,,5.0,0.0,19009,92.3,21.0,21140.19669,21028.93,19000.0,2140.2,0.0,0.0,0.0,7473.73,0.0,Individual,0.0,0.0,76986.0,20600.0
5550,12.99,186.98,C,2 years,RENT,28000.0,Charged Off,18.6,0.0,0.0,,10.0,0.0,4184,35.5,11.0,2804.36,2804.36,1761.23,669.91,0.0,373.22,67.1796,186.98,0.0,Individual,0.0,0.0,19911.0,11800.0
10000,11.44,329.48,B,10+ years,MORTGAGE,75000.0,Charged Off,25.53,0.0,3.0,,11.0,1.0,22961,61.2,20.0,3944.23,3904.79,2961.87,982.36,0.0,0.0,0.0,329.48,0.0,Individual,0.0,0.0,88754.0,37500.0
21000,10.99,687.42,B,10+ years,RENT,83000.0,Fully Paid,30.05,2.0,0.0,12.0,12.0,0.0,11356,33.6,26.0,24756.54492,24756.54,21000.0,3756.54,0.0,0.0,0.0,687.15,0.0,Individual,0.0,0.0,59039.0,33800.0
28025,15.99,985.14,C,6 years,MORTGAGE,130000.0,In Grace Period,25.54,0.0,0.0,,14.0,0.0,62383,91.9,25.0,22782.7,22782.7,16291.58,6491.12,0.0,0.0,0.0,985.14,0.0,Individual,0.0,0.0,370610.0,67900.0
30000,11.67,991.71,B,10+ years,MORTGAGE,68000.0,Charged Off,16.84,0.0,1.0,,6.0,0.0,25832,91.6,16.0,14802.98,14802.98,8085.09,2823.72,0.0,3894.17,700.9506,991.71,0.0,Individual,0.0,0.0,39487.0,28200.0
11175,15.59,390.63,D,2 years,MORTGAGE,55000.0,Charged Off,17.91,1.0,1.0,14.0,18.0,0.0,9441,44.3,19.0,8007.88,8007.88,5251.1,2167.62,0.0,589.16,106.0488,390.63,0.0,Individual,0.0,0.0,45908.0,21300.0
16800,9.75,540.12,B,3 years,MORTGAGE,60000.0,Fully Paid,35.64,1.0,1.0,15.0,21.0,0.0,11415,48.8,39.0,18480.97826,18150.96,16800.0,1680.98,0.0,0.0,0.0,10937.5,0.0,Joint App,0.0,171.0,200009.0,23400.0
16000,13.06,364.55,C,2 years,RENT,130000.0,In Grace Period,9.56,0.0,0.0,,4.0,1.0,15138,94.6,11.0,2904.79,2904.79,1582.64,1322.15,0.0,0.0,0.0,364.55,0.0,Individual,0.0,0.0,28811.0,16000.0
5000,9.67,160.57,B,5 years,OWN,45000.0,Fully Paid,20.13,0.0,0.0,,11.0,1.0,5784,27.3,35.0,5699.54,5699.54,5000.0,699.54,0.0,0.0,0.0,1845.86,0.0,Individual,0.0,0.0,35259.0,21200.0
20000,22.91,773.26,E,2 years,MORTGAGE,80000.0,Late (31-120 days),36.63,0.0,3.0,,13.0,0.0,11168,36.1,20.0,10800.18,10786.68,6209.16,4591.02,0.0,0.0,0.0,773.26,0.0,Individual,0.0,0.0,212067.0,30900.0
26600,12.29,595.61,C,9 years,MORTGAGE,73000.0,Fully Paid,30.64,0.0,1.0,56.0,13.0,0.0,45711,69.9,31.0,33948.41798,33948.42,26600.0,7348.42,0.0,0.0,0.0,110.9,0.0,Individual,0.0,0.0,304862.0,65400.0
5325,10.74,173.68,B,2 years,RENT,40000.0,Fully Paid,3.09,0.0,1.0,,7.0,0.0,2225,36.8,12.0,6251.200001,6251.2,5325.0,926.2,0.0,0.0,0.0,351.61,0.0,Individual,0.0,,,
5000,12.69,167.73,C,10+ years,RENT,70000.0,Fully Paid,27.04,0.0,0.0,,15.0,0.0,13482,23.7,25.0,6030.975461,6030.98,5000.0,1030.98,0.0,0.0,0.0,167.48,0.0,Individual,0.0,0.0,50172.0,56900.0
30000,16.46,736.9,C,,MORTGAGE,0.0,Late (31-120 days),,0.0,0.0,,9.0,0.0,11593,60.1,21.0,2892.73,2892.73,1328.63,1564.1,0.0,0.0,0.0,736.9,0.0,Joint App,0.0,0.0,46870.0,19300.0
10000,8.67,316.47,B,5 years,MORTGAGE,40000.0,Fully Paid,23.23,0.0,0.0,29.0,5.0,0.0,5607,98.4,16.0,11376.77018,11376.77,10000.0,1376.77,0.0,0.0,0.0,1254.55,0.0,Individual,0.0,0.0,195792.0,5700.0
10000,6.11,304.72,A,3 years,RENT,60000.0,Late (31-120 days),39.7,0.0,0.0,,9.0,0.0,36384,55.3,19.0,582.29,582.29,508.91,73.38,0.0,0.0,0.0,304.72,0.0,Individual,0.0,0.0,73546.0,65800.0
10000,10.99,327.34,B,< 1 year,MORTGAGE,100000.0,Fully Paid,10.24,1.0,0.0,16.0,5.0,0.0,11255,97.9,15.0,11821.44278,11821.44,10000.0,1821.44,0.0,0.0,0.0,3.26,0.0,Individual,0.0,0.0,432285.0,11500.0
35000,19.52,917.97,D,4 years,MORTGAGE,105000.0,Fully Paid,8.67,1.0,2.0,21.0,7.0,0.0,9309,36.5,29.0,48398.97995,48364.41,35000.0,13398.98,0.0,0.0,0.0,24531.76,0.0,Individual,0.0,0.0,391438.0,25518.0
7500,15.23,260.84,C,7 years,MORTGAGE,92004.0,Charged Off,16.03,0.0,1.0,,11.0,0.0,12340,84.0,21.0,2005.26,1973.06,672.72,366.6,0.0,965.94,173.142,260.84,0.0,Individual,0.0,,,
5000,11.99,166.05,C,10+ years,RENT,57948.0,Charged Off,31.11,1.0,1.0,21.0,6.0,0.0,17599,73.6,18.0,971.24,971.24,351.77,139.72,0.0,479.75,86.355,166.05,1.0,Individual,0.0,246.0,46497.0,23900.0
15000,12.49,501.74,B,10+ years,RENT,45000.0,Fully Paid,6.91,0.0,0.0,,6.0,0.0,8602,67.7,8.0,18062.31189,18062.31,15000.0,3062.31,0.0,0.0,0.0,501.42,0.0,Individual,0.0,0.0,8602.0,12700.0
14200,20.75,533.17,E,4 years,MORTGAGE,80000.0,Fully Paid,37.05,1.0,0.0,10.0,14.0,0.0,25797,65.1,28.0,18804.29151,18804.29,14200.0,4577.63,26.66000008,0.0,0.0,5481.12,0.0,Individual,0.0,0.0,373741.0,39600.0
18000,10.99,589.22,B,2 years,MORTGAGE,40000.0,Fully Paid,21.72,0.0,1.0,58.0,12.0,0.0,18636,33.0,38.0,20261.38,20261.38,18000.0,2261.38,0.0,0.0,0.0,10833.86,0.0,Individual,0.0,0.0,112423.0,56400.0
10000,12.62,225.6,C,4 years,OWN,50000.0,In Grace Period,22.83,0.0,0.0,29.0,17.0,0.0,4185,18.7,26.0,3964.07,3964.07,2755.26,1193.81,15.0,0.0,0.0,225.6,0.0,Individual,0.0,0.0,55748.0,22400.0
7500,23.99,294.21,E,5 years,MORTGAGE,142000.0,Fully Paid,31.44,0.0,1.0,46.0,13.0,1.0,15208,48.0,22.0,10160.2231,10160.22,7500.0,2660.22,0.0,0.0,0.0,3697.6,0.0,Individual,0.0,0.0,168983.0,31600.0
20000,11.47,439.56,B,1 year,RENT,76313.0,Fully Paid,17.71,0.0,0.0,,17.0,0.0,22079,78.9,23.0,23885.82261,23885.82,20000.0,3885.82,0.0,0.0,0.0,14183.64,0.0,Individual,0.0,0.0,125183.0,28000.0
40000,9.16,1274.98,B,10+ years,RENT,90000.0,Fully Paid,27.27,0.0,0.0,,27.0,0.0,35884,75.5,49.0,40013.74,40013.74,40000.0,13.74,0.0,0.0,0.0,40034.1,0.0,Individual,0.0,0.0,65937.0,47500.0
10500,16.02,369.26,C,2 years,RENT,70000.0,Fully Paid,11.79,0.0,5.0,54.0,7.0,1.0,5564,34.8,10.0,12199.8739,12199.87,10500.0,1699.87,0.0,0.0,0.0,7408.83,0.0,Individual,0.0,0.0,28374.0,16000.0
12000,16.55,295.34,D,< 1 year,RENT,50500.0,Charged Off,22.84,0.0,1.0,,5.0,0.0,7816,59.2,10.0,1454.63,1436.45,667.36,787.27,0.0,0.0,0.0,295.34,0.0,Individual,0.0,0.0,28846.0,13200.0
12000,5.32,361.38,A,10+ years,MORTGAGE,66752.0,Fully Paid,15.03,0.0,1.0,,25.0,0.0,20101,14.5,42.0,13006.0278,13006.03,12000.0,1006.03,0.0,0.0,0.0,361.28,0.0,Individual,0.0,0.0,81012.0,138700.0
10000,12.85,336.22,B,1 year,MORTGAGE,100000.0,Fully Paid,10.5,1.0,0.0,9.0,20.0,0.0,22932,57.8,34.0,12103.81005,12103.81,10000.0,2103.81,0.0,0.0,0.0,336.11,0.0,Individual,0.0,340.0,173452.0,39700.0
13250,12.29,441.93,C,4 years,RENT,31654.0,Charged Off,5.38,0.0,0.0,28.0,7.0,0.0,4139,51.1,17.0,14857.11,14857.11,11526.75,2596.92,0.0,733.44,132.0192,441.93,0.0,Individual,0.0,0.0,4321.0,8100.0
20000,15.31,479.06,C,1 year,RENT,90000.0,Late (31-120 days),25.69,0.0,0.0,,12.0,1.0,9365,90.9,26.0,14682.66,14682.66,8089.83,6568.88,23.95,0.0,0.0,151.96,0.0,Individual,0.0,0.0,160226.0,10300.0
4725,14.3,162.18,C,< 1 year,RENT,56000.0,Charged Off,29.68,0.0,3.0,65.0,25.0,0.0,173,1.8,34.0,2270.52,2270.52,1601.32,667.12,0.0,2.08,0.0,162.18,0.0,Individual,0.0,0.0,184012.0,9600.0
12800,9.17,408.06,B,4 years,RENT,72000.0,Fully Paid,18.78,1.0,1.0,10.0,11.0,0.0,5715,35.7,33.0,14691.80777,14691.81,12800.0,1891.81,0.0,0.0,0.0,1.65,0.0,Individual,0.0,0.0,32255.0,16000.0
20000,10.99,434.75,B,8 years,MORTGAGE,161000.0,Charged Off,1.19,0.0,0.0,,8.0,1.0,4323,30.9,13.0,13924.95,13924.95,9294.42,4587.05,43.48,0.0,0.0,891.24,0.0,Individual,0.0,0.0,209452.0,14000.0
3500,9.91,112.79,B,,MORTGAGE,42000.0,Fully Paid,23.2,0.0,1.0,40.0,11.0,1.0,6385,23.7,20.0,4060.3282710000003,4060.33,3500.0,560.33,0.0,0.0,0.0,116.93,0.0,Individual,0.0,,,
20500,20.99,772.24,E,4 years,OWN,66700.0,Charged Off,27.82,0.0,4.0,,16.0,0.0,12847,67.3,32.0,13616.16,13616.16,3519.13,2599.03,0.0,7498.0,1349.64,772.24,0.0,Individual,0.0,0.0,270446.0,19100.0
20475,18.25,522.72,E,4 years,MORTGAGE,70000.0,Late (31-120 days),2.31,0.0,1.0,,4.0,2.0,4513,35.5,7.0,21460.76,21460.76,11905.6,9529.02,26.14,0.0,0.0,50.0,0.0,Individual,0.0,0.0,4513.0,12700.0
6000,11.12,196.78,B,7 years,RENT,68065.44,Charged Off,16.22,0.0,1.0,58.0,6.0,0.0,578,14.1,23.0,5611.27,5611.27,4477.95,1031.52,14.93368228,86.87,1.24,219.75,0.0,Individual,0.0,,,
26000,9.43,832.01,B,10+ years,MORTGAGE,152000.0,Late (31-120 days),5.71,0.0,0.0,59.0,10.0,0.0,30177,56.3,31.0,4978.44,4978.44,3840.93,1137.51,0.0,0.0,0.0,832.01,0.0,Individual,0.0,0.0,642942.0,53600.0
14400,7.9,450.58,A,10+ years,RENT,225000.0,Fully Paid,11.59,2.0,0.0,14.0,13.0,0.0,19354,77.4,28.0,15585.0,15585.0,14400.0,1185.0,0.0,0.0,0.0,9277.74,0.0,Individual,0.0,0.0,237560.0,25000.0
20000,15.59,482.02,C,10+ years,MORTGAGE,45000.0,Charged Off,28.64,0.0,1.0,47.0,8.0,1.0,12518,94.1,19.0,9623.08,9623.08,5037.4,4585.68,0.0,0.0,0.0,482.02,0.0,Individual,0.0,470.0,159969.0,13300.0
28000,7.89,876.0,A,< 1 year,MORTGAGE,101000.0,Charged Off,16.19,0.0,0.0,,7.0,0.0,33343,93.7,17.0,19891.66,19891.66,15334.36,3111.09,0.0,1446.21,260.3178,200.0,0.0,Individual,0.0,0.0,367334.0,35600.0
5600,13.33,189.58,C,3 years,RENT,32000.0,Fully Paid,14.05,1.0,0.0,22.0,18.0,0.0,7846,38.3,32.0,6844.027133,6844.03,5600.0,1244.03,0.0,0.0,0.0,217.02,0.0,Individual,0.0,0.0,52620.0,20500.0
6000,14.08,205.3,C,< 1 year,RENT,87000.0,Late (31-120 days),8.21,0.0,2.0,,4.0,0.0,4298,71.6,4.0,2760.85,2760.85,1882.63,863.22,15.0,0.0,0.0,48.32,0.0,Individual,0.0,0.0,27767.0,6000.0
5000,17.47,179.44,D,,RENT,44621.0,Late (31-120 days),30.77,0.0,0.0,,7.0,0.0,10819,62.5,24.0,708.05,708.05,436.0,272.05,0.0,0.0,0.0,179.44,0.0,Individual,0.0,0.0,35409.0,17300.0
24950,6.49,764.58,A,1 year,RENT,102000.0,Fully Paid,30.53,0.0,0.0,44.0,27.0,0.0,23788,27.0,46.0,27515.842930000003,27515.84,24950.0,2565.84,0.0,0.0,0.0,764.54,0.0,Individual,0.0,697.0,300950.0,88200.0
19200,14.99,665.49,C,10+ years,MORTGAGE,73000.0,Fully Paid,16.19,1.0,1.0,12.0,8.0,1.0,6421,67.6,28.0,21157.321480000002,21102.22,19200.0,1957.32,0.0,0.0,0.0,16450.92,0.0,Individual,0.0,0.0,12555.0,9500.0
6925,15.31,241.12,C,10+ years,OWN,40000.0,Charged Off,33.85,0.0,0.0,,9.0,0.0,34831,88.6,23.0,1687.84,1675.66,1111.01,576.55,0.0,0.28,0.0,241.12,0.0,Individual,0.0,0.0,47378.0,39300.0
7000,7.49,217.72,A,10+ years,MORTGAGE,53000.0,Fully Paid,19.32,1.0,2.0,4.0,19.0,0.0,2565,5.4,37.0,7373.081268999999,7373.08,7000.0,373.08,0.0,0.0,0.0,5634.23,0.0,Individual,0.0,0.0,30131.0,47300.0
35000,21.99,966.47,E,8 years,MORTGAGE,107000.0,Charged Off,26.4,0.0,0.0,64.0,19.0,0.0,34660,61.9,29.0,17227.98,17227.98,2773.82,4872.42,0.0,9581.74,1724.7132,966.47,0.0,Individual,0.0,0.0,328650.0,56000.0
20000,13.06,674.46,C,3 years,RENT,80000.0,Fully Paid,11.17,0.0,1.0,,12.0,0.0,5459,33.1,20.0,23821.70321,23791.93,20000.0,3821.7,0.0,0.0,0.0,5201.58,0.0,Individual,0.0,,,
12600,15.99,442.92,D,10+ years,RENT,27000.0,Charged Off,33.6,0.0,0.0,,13.0,0.0,20128,54.8,17.0,6979.58,6979.58,3235.11,1625.82,0.0,2118.65,381.35699999999997,442.92,0.0,Individual,0.0,0.0,24634.0,36700.0
7200,20.39,269.02,D,,RENT,12000.0,Late (31-120 days),7.9,0.0,0.0,,4.0,0.0,1770,39.3,6.0,2135.85,2135.85,1245.65,890.2,0.0,0.0,0.0,269.02,0.0,Individual,0.0,0.0,1770.0,4500.0
17225,12.99,580.3,C,10+ years,RENT,48000.0,Fully Paid,28.73,0.0,0.0,,14.0,0.0,33496,94.4,27.0,20691.56,20691.56,17225.0,3466.56,0.0,0.0,0.0,5023.46,0.0,Individual,0.0,0.0,61879.0,35500.0
3000,12.29,100.06,C,9 years,RENT,65000.0,Charged Off,16.77,0.0,1.0,33.0,11.0,0.0,6892,68.9,17.0,2079.73,2079.73,958.88,339.85,0.0,781.0,140.58,100.06,0.0,Individual,0.0,0.0,18649.0,11200.0
8500,12.29,283.51,C,2 years,RENT,35000.0,Charged Off,29.94,0.0,0.0,,11.0,0.0,7385,56.8,13.0,7926.67,7926.67,6333.36,1593.31,0.0,0.0,0.0,283.51,0.0,Individual,0.0,0.0,21290.0,13000.0
35000,24.99,1027.1,E,< 1 year,MORTGAGE,105000.0,Fully Paid,16.93,0.0,1.0,,14.0,0.0,34451,79.6,21.0,40961.30165,40961.3,35000.0,5961.3,0.0,0.0,0.0,33820.19,0.0,Individual,0.0,0.0,110046.0,43300.0
9600,7.07,296.73,A,3 years,MORTGAGE,52000.0,Fully Paid,19.39,0.0,0.0,78.0,18.0,0.0,4809,11.5,30.0,10286.19818,10286.2,9600.0,686.2,0.0,0.0,0.0,2.4,0.0,Individual,0.0,100.0,165172.0,41800.0
7000,16.02,246.17,C,2 years,RENT,43000.0,Late (31-120 days),27.91,0.0,0.0,,20.0,1.0,6939,26.2,30.0,3187.75,3164.98,2148.75,1039.0,0.0,0.0,0.0,246.17,0.0,Individual,0.0,0.0,96119.0,26500.0
14400,6.24,439.65,A,10+ years,RENT,85000.0,Fully Paid,4.65,1.0,0.0,23.0,8.0,0.0,1462,10.8,15.0,15751.17296,15751.17,14400.0,1351.17,0.0,0.0,0.0,434.49,0.0,Individual,0.0,0.0,11405.0,13500.0
15150,19.19,556.8,E,4 years,RENT,42000.0,Charged Off,27.49,0.0,1.0,34.0,11.0,0.0,6083,48.3,20.0,12790.25,12790.25,8661.21,4129.04,0.0,0.0,0.0,556.8,0.0,Individual,0.0,0.0,42358.0,12600.0
20000,10.99,654.68,B,7 years,MORTGAGE,200000.0,Fully Paid,22.82,1.0,0.0,17.0,19.0,0.0,38353,73.9,37.0,23544.81,23544.81,20000.0,3544.81,0.0,0.0,0.0,2595.05,0.0,Individual,0.0,0.0,500083.0,51900.0
14700,28.69,463.84,F,1 year,RENT,35000.0,Charged Off,30.35,0.0,1.0,69.0,10.0,0.0,11875,81.3,17.0,5542.65,5542.65,1540.35,4002.3,0.0,0.0,0.0,463.84,0.0,Individual,0.0,0.0,26750.0,14600.0
15000,13.33,343.84,C,10+ years,MORTGAGE,72000.0,In Grace Period,30.42,1.0,1.0,21.0,8.0,0.0,20126,70.4,27.0,15393.42,15393.42,9921.74,5179.45,292.23,0.0,0.0,361.03,0.0,Individual,0.0,497.0,216974.0,28600.0
10650,15.59,372.28,D,5 years,MORTGAGE,80000.0,Fully Paid,15.9,0.0,0.0,,17.0,0.0,4762,76.8,27.0,13150.91429,13150.91,10650.0,2500.91,0.0,0.0,0.0,3844.69,1.0,Individual,0.0,358.0,270407.0,6200.0
18775,17.57,472.39,D,3 years,MORTGAGE,44712.0,Fully Paid,30.62,0.0,0.0,,23.0,0.0,14163,23.1,37.0,21772.5,21772.5,18775.0,2997.5,0.0,0.0,0.0,17149.4,0.0,Individual,0.0,0.0,216186.0,61300.0
14000,14.99,332.99,C,7 years,MORTGAGE,44000.0,Fully Paid,15.44,0.0,0.0,,12.0,0.0,9776,63.9,21.0,18557.68385,18557.68,14000.0,4557.68,0.0,0.0,0.0,8224.88,0.0,Individual,0.0,0.0,155070.0,15300.0
6000,5.99,182.51,A,10+ years,MORTGAGE,39600.0,Fully Paid,14.06,0.0,0.0,41.0,7.0,0.0,1001,5.6,32.0,6193.803706000001,6167.99,6000.0,193.8,0.0,0.0,0.0,5099.49,0.0,Individual,0.0,,,
1500,15.96,36.45,C,10+ years,MORTGAGE,45000.0,Charged Off,24.77,0.0,1.0,,14.0,0.0,18517,53.2,28.0,1290.95,1290.95,651.61,510.51,0.0,128.83,1.245499999,36.45,0.0,Individual,0.0,,,
14400,5.32,433.66,A,1 year,OWN,95000.0,Fully Paid,10.42,0.0,0.0,,7.0,0.0,15712,58.4,13.0,15494.417780000002,15494.42,14400.0,1094.42,0.0,0.0,0.0,12.18,0.0,Individual,0.0,0.0,18585.0,26900.0
14400,19.99,381.44,E,10+ years,RENT,83000.0,Charged Off,5.39,0.0,2.0,30.0,6.0,0.0,6951,58.4,14.0,8698.84,8698.84,3133.62,4097.75,0.0,1467.47,264.1446,381.44,0.0,Individual,0.0,92.0,6951.0,11900.0
9600,18.49,349.43,D,4 years,OWN,39686.0,Charged Off,17.78,0.0,2.0,,21.0,0.0,8371,41.0,30.0,6752.82,6752.82,3875.45,2054.3,0.0,823.07,146.2518,349.43,0.0,Individual,0.0,0.0,33039.0,20400.0
13800,21.18,374.74,E,6 years,RENT,30000.0,Charged Off,39.8,0.0,0.0,,27.0,0.0,20008,46.1,45.0,11225.96,11185.29,5129.81,6096.15,0.0,0.0,0.0,374.74,0.0,Individual,0.0,0.0,50214.0,43400.0
12000,16.78,426.52,C,6 years,RENT,45000.0,Fully Paid,8.19,0.0,0.0,,7.0,0.0,8361,71.5,48.0,14756.51,14756.51,12000.0,2756.51,0.0,0.0,0.0,6227.39,0.0,Individual,0.0,0.0,8361.0,11700.0
10000,18.25,362.78,D,9 years,RENT,58000.0,Fully Paid,15.64,0.0,3.0,,13.0,0.0,8403,43.1,18.0,12686.64,12686.64,10000.0,2686.64,0.0,0.0,0.0,4343.98,0.0,Individual,0.0,0.0,25536.0,19500.0
1800,10.74,58.71,B,6 years,RENT,23000.0,Charged Off,5.69,0.0,0.0,,4.0,0.0,4223,84.5,4.0,1606.66,1606.66,1238.01,284.85,0.0,83.8,0.8020000009999999,58.71,0.0,Individual,0.0,,,
16000,24.85,468.22,E,4 years,RENT,45000.0,Late (31-120 days),29.09,1.0,2.0,14.0,13.0,0.0,9766,24.0,26.0,6556.4,6556.4,2017.02,4515.97,23.41,0.0,0.0,491.63,0.0,Individual,0.0,0.0,41215.0,40700.0
8500,10.75,277.28,B,5 years,MORTGAGE,40000.0,Fully Paid,31.56,0.0,0.0,,8.0,0.0,7165,86.3,8.0,9783.77032,9783.77,8500.0,1283.77,0.0,0.0,0.0,3688.69,0.0,Individual,0.0,0.0,159046.0,8300.0
20000,11.22,656.86,B,1 year,RENT,120000.0,Fully Paid,7.44,0.0,0.0,37.0,10.0,0.0,25006,48.5,19.0,21233.59,21233.59,20000.0,1233.59,0.0,0.0,0.0,1334.32,0.0,Individual,0.0,0.0,25298.0,51600.0
16000,10.75,521.93,B,4 years,MORTGAGE,35900.0,Late (16-30 days),17.06,0.0,0.0,37.0,13.0,0.0,15326,36.0,22.0,16682.65,16682.65,13958.32,2724.33,0.0,0.0,0.0,521.93,0.0,Individual,0.0,407.0,108095.0,42600.0
10000,10.99,327.34,B,< 1 year,MORTGAGE,150000.0,Fully Paid,7.57,0.0,3.0,25.0,15.0,0.0,4286,27.3,54.0,11421.68,11421.68,10000.0,1421.68,0.0,0.0,0.0,5202.22,0.0,Individual,0.0,0.0,324859.0,15700.0
10000,11.99,332.1,C,8 years,MORTGAGE,47354.0,Fully Paid,6.61,0.0,0.0,,9.0,0.0,6306,44.4,13.0,11241.5009,11241.5,10000.0,1241.5,0.0,0.0,0.0,5032.76,0.0,Individual,0.0,780.0,6306.0,14200.0
20000,13.99,683.46,C,5 years,RENT,70000.0,Fully Paid,11.14,0.0,1.0,,28.0,0.0,20145,63.2,33.0,24466.689469999998,24466.69,20000.0,4466.69,0.0,0.0,0.0,2259.87,0.0,Individual,0.0,0.0,89034.0,31900.0
20000,6.72,614.99,A,7 years,MORTGAGE,70000.0,Late (31-120 days),27.62,0.0,0.0,,12.0,0.0,23254,43.5,18.0,5527.44,5527.44,4629.65,897.79,0.0,0.0,0.0,614.99,0.0,Individual,0.0,0.0,194607.0,53400.0
12000,16.02,422.01,C,10+ years,RENT,70000.0,Late (31-120 days),7.55,0.0,1.0,31.0,10.0,1.0,4222,13.4,32.0,7991.49,7991.49,5619.79,2371.7,0.0,0.0,0.0,422.01,0.0,Individual,0.0,0.0,13365.0,31400.0
12000,24.08,345.78,F,10+ years,MORTGAGE,220000.0,Fully Paid,12.11,0.0,6.0,,21.0,0.0,63417,78.4,43.0,18330.98181,18330.98,12000.0,6330.98,0.0,0.0,0.0,7957.58,0.0,Individual,0.0,0.0,594019.0,80900.0
18000,16.99,447.25,D,10+ years,MORTGAGE,100000.0,Late (16-30 days),25.09,0.0,1.0,,17.0,0.0,21393,46.9,41.0,8989.91,8989.91,4411.38,4578.53,0.0,0.0,0.0,447.25,0.0,Individual,0.0,0.0,371762.0,45600.0
7200,9.92,232.06,B,10+ years,RENT,91000.0,Fully Paid,7.27,0.0,3.0,,10.0,1.0,1759,5.9,18.0,7458.579587,7458.58,7200.0,258.58,0.0,0.0,0.0,6776.29,0.0,Individual,0.0,105.0,18691.0,30000.0
9600,8.18,301.63,B,10+ years,MORTGAGE,66000.0,Fully Paid,13.24,0.0,1.0,60.0,8.0,1.0,6200,61.4,28.0,10854.19425,10854.19,9600.0,1254.19,0.0,0.0,0.0,301.5,0.0,Individual,0.0,0.0,206785.0,10100.0
31300,13.35,717.8,C,10+ years,MORTGAGE,65293.0,Fully Paid,6.19,0.0,0.0,,6.0,0.0,1101,16.2,21.0,42958.87236,42958.87,31300.0,11658.87,0.0,0.0,0.0,4053.38,0.0,Individual,0.0,0.0,314622.0,6800.0
2500,14.08,85.55,C,2 years,OWN,19200.0,In Grace Period,5.38,1.0,2.0,12.0,5.0,0.0,189,14.5,17.0,1464.13,1464.13,1050.88,413.25,0.0,0.0,0.0,85.55,0.0,Individual,0.0,5290.0,72296.0,1300.0
12000,6.62,368.45,A,5 years,MORTGAGE,51000.0,Fully Paid,17.84,0.0,3.0,,17.0,0.0,3391,5.2,23.0,13005.77,13005.77,12000.0,1005.77,0.0,0.0,0.0,6005.22,0.0,Individual,0.0,0.0,151775.0,65400.0
12000,19.03,440.06,D,10+ years,RENT,65000.0,Charged Off,33.42,0.0,0.0,,12.0,0.0,24018,56.8,26.0,2057.49,2057.49,761.23,546.26,0.0,750.0,135.0,440.06,0.0,Individual,0.0,543.0,42903.0,42300.0
10000,10.47,324.89,B,3 years,RENT,72000.0,Fully Paid,24.52,0.0,0.0,35.0,9.0,0.0,18283,58.8,15.0,10292.87853,10292.88,10000.0,292.88,0.0,0.0,0.0,9648.92,0.0,Individual,0.0,0.0,48001.0,31100.0
26000,7.89,813.43,A,9 years,OWN,80000.0,Fully Paid,17.19,0.0,0.0,37.0,13.0,0.0,29080,69.2,33.0,28654.3,28654.3,26000.0,2654.3,0.0,0.0,0.0,13142.15,0.0,Individual,0.0,0.0,176375.0,42000.0
